run,seed,run_uid,strategy,norm_area,norm_bldg,composite
2,3204768514,2|3204768514,Wind–Mean Lookahead,0.5857125561498654,0.19061371841155234,0.32231333099099
2,3204768514,2|3204768514,Wind–Truth,0.8682515389797255,0.9228880866425992,0.9046759040883079
2,3204768514,2|3204768514,Wind–Truth Lookahead,0.5861440602988244,0.188014440433213,0.3207243137217501
3,3204768515,3|3204768515,MCTS,0.47275027456024854,0.24592169657422513,0.32153122256956623
3,3204768515,3|3204768515,ROS–Mean,0.6789950791522308,0.6358075040783034,0.6502033624362792
3,3204768515,3|3204768515,ROS–Truth,0.7894047048401482,0.6182707993474714,0.675315434511697
3,3204768515,3|3204768515,Random Allocation,0.5147443404183024,0.28711256117455136,0.36298982092246834
3,3204768515,3|3204768515,Structures–Exposure,0.8150131364185208,0.4168026101141925,0.5495394522156353
3,3204768515,3|3204768515,Structures–Outcome (Mean),0.4864176106887367,0.30138662316476345,0.36306361900608786
3,3204768515,3|3204768515,Structures–Outcome (Truth),0.7984333379851829,0.4396411092985318,0.5592385188607487
3,3204768515,3|3204768515,Wind–Mean,0.8344902280822043,0.8776508972267537,0.8632640075119038
3,3204768515,3|3204768515,Wind–Mean Lookahead,0.7028044584943783,0.3878466557911909,0.49283259002558666
3,3204768515,3|3204768515,Wind–Truth,0.842851421949044,0.8878466557911908,0.8728482445104752
3,3204768515,3|3204768515,Wind–Truth Lookahead,0.505925040501429,0.28915171288743885,0.3614094887587689
4,3204768516,4|3204768516,MCTS,0.2759073126280378,0.04739570476425574,0.12356624071884975
4,3204768516,4|3204768516,ROS–Mean,0.6654573732639959,0.13873117748704022,0.31430657607935875
4,3204768516,4|3204768516,ROS–Truth,0.6494213890773057,0.15255492470994816,0.3181770794990674
4,3204768516,4|3204768516,Random Allocation,0.48797215541989547,0.0745494939521106,0.21235704777470554
4,3204768516,4|3204768516,Structures–Exposure,0.6269244208752133,0.37225376450259196,0.4571439832934657
4,3204768516,4|3204768516,Structures–Outcome (Mean),0.2285598788651141,0.040730683781782274,0.10334041547622622
4,3204768516,4|3204768516,Structures–Outcome (Truth),0.2814570443910026,0.08541100962725252,0.15075968788183586
4,3204768516,4|3204768516,Wind–Mean,0.7701212034010949,0.7516662552456184,0.7578179046307771
4,3204768516,4|3204768516,Wind–Mean Lookahead,0.627212184744404,0.14983954579116268,0.30896375877557647
4,3204768516,4|3204768516,Wind–Truth,0.7710050495707522,0.8136262651197236,0.7994191932700664
