run,seed,run_uid,strategy,norm_area,norm_bldg,composite
108,433978988,108|433978988,Wind–Truth Lookahead,0.6804570887021816,0.7173983739837398,0.7050846122232204
109,433978989,109|433978989,MCTS,0.6080364333120435,0.22940563086548488,0.35561589834767104
109,433978989,109|433978989,ROS–Mean,0.5993029907528256,0.2822384428223844,0.38792662546586476
109,433978989,109|433978989,ROS–Truth,0.6089389353253173,0.2759819256169621,0.38696759551974713
109,433978989,109|433978989,Random Allocation,0.8213323706645191,0.691692735488356,0.7349059472137436
109,433978989,109|433978989,Structures–Exposure,0.8418538779817278,0.6969064998262079,0.7452222925447145
109,433978989,109|433978989,Structures–Outcome (Mean),0.850892782760823,0.7090719499478624,0.7563455608855159
109,433978989,109|433978989,Structures–Outcome (Truth),0.7825942073255394,0.5373653110879388,0.6191082765004723
109,433978989,109|433978989,Wind–Mean,0.6897892310682847,0.36878693083072644,0.4757876975765792
109,433978989,109|433978989,Wind–Mean Lookahead,0.7540751437060899,0.7372262773722628,0.742842566150205
109,433978989,109|433978989,Wind–Truth,0.691802504790203,0.3510601320820299,0.46464092298475423
109,433978989,109|433978989,Wind–Truth Lookahead,0.7568381883313432,0.7483489746263469,0.7511787125280123
10,1125331722,10|1125331722,MCTS,0.3948125329747945,0.30566037735849055,0.33537776256392515
10,1125331722,10|1125331722,ROS–Mean,0.8844222816004902,0.8576519916142558,0.8665754216096672
10,1125331722,10|1125331722,ROS–Truth,0.8732576544071344,0.809853249475891,0.8309880511196388
10,1125331722,10|1125331722,Random Allocation,0.9246217471960788,0.909433962264151,0.9144965572414602
10,1125331722,10|1125331722,Structures–Exposure,0.8740235206018007,0.7853249475890985,0.8148911385933325
10,1125331722,10|1125331722,Structures–Outcome (Mean),0.8680667835321749,0.7622641509433963,0.7975316951396558
10,1125331722,10|1125331722,Structures–Outcome (Truth),0.5884064877376313,0.43542976939203354,0.4864220088405661
10,1125331722,10|1125331722,Wind–Mean,0.8209064451895093,0.8503144654088051,0.8405117920023731
10,1125331722,10|1125331722,Wind–Mean Lookahead,0.9013564341269976,0.8507337526205451,0.8676079797893625
10,1125331722,10|1125331722,Wind–Truth,0.7779158227955818,0.8438155136268344,0.8218489500164168
10,1125331722,10|1125331722,Wind–Truth Lookahead,0.7792263049508995,0.829979035639413,0.8130614587432419
111,433978991,111|433978991,MCTS,0.39243823572923053,0.3727810650887574,0.37933345530224843
111,433978991,111|433978991,ROS–Mean,0.6971067481032187,0.5294117647058824,0.5853100925049944
111,433978991,111|433978991,ROS–Truth,0.6900268402476911,0.521058127392969,0.5773810316778764
111,433978991,111|433978991,Random Allocation,0.4808208466301752,0.4034110685694396,0.42921432792301806
111,433978991,111|433978991,Structures–Exposure,0.7006150009510324,0.5224504002784546,0.5818386005026471
111,433978991,111|433978991,Structures–Outcome (Mean),0.7250671006192277,0.5269752871562826,0.5930058916439309
111,433978991,111|433978991,Structures–Outcome (Truth),0.5311621615909715,0.38322311172989904,0.43253612835025645
111,433978991,111|433978991,Wind–Mean,0.5756282097343449,0.6286112077967282,0.6109502084426004
111,433978991,111|433978991,Wind–Mean Lookahead,0.7350846418834668,0.6366167768882701,0.6694393985533357
111,433978991,111|433978991,Wind–Truth,0.5756282097343449,0.6286112077967282,0.6109502084426004
111,433978991,111|433978991,Wind–Truth Lookahead,0.6151700234587991,0.6578489383919248,0.6436226334142162
112,433978992,112|433978992,MCTS,0.5830721003134797,0.7332816937774335,0.6832118292894489
112,433978992,112|433978992,ROS–Mean,0.7637742290206634,0.761425251742835,0.7622082441687777
112,433978992,112|433978992,ROS–Truth,0.7372679676344598,0.7851794474567518,0.7692089541826544
112,433978992,112|433978992,Random Allocation,0.7732278553726468,0.8159049832171443,0.8016792739356451
112,433978992,112|433978992,Structures–Exposure,0.7338213330269658,0.7461915827523883,0.7420681661772475
112,433978992,112|433978992,Structures–Outcome (Mean),0.7333125441087167,0.7337980893364318,0.7336362409271934
112,433978992,112|433978992,Structures–Outcome (Truth),0.47437180981141985,0.2024270591272915,0.29307530935533427
112,433978992,112|433978992,Wind–Mean,0.7487895747509397,0.7725277562612961,0.7646150290911773
112,433978992,112|433978992,Wind–Mean Lookahead,0.7693216694841537,0.7797572940872709,0.7762787525528985
112,433978992,112|433978992,Wind–Truth,0.7487895747509397,0.7725277562612961,0.7646150290911773
112,433978992,112|433978992,Wind–Truth Lookahead,0.7662196983374091,0.7825974696617609,0.7771382125536436
11,1125331723,11|1125331723,MCTS,0.7766540244416351,0.5448203697244507,0.6220982546301788
11,1125331723,11|1125331723,ROS–Mean,0.6949431099873578,0.692361353331008,0.6932219388831246
11,1125331723,11|1125331723,ROS–Truth,0.6657184997892962,0.620160446459714,0.6353464642362414
11,1125331723,11|1125331723,Random Allocation,0.7119047619047619,0.692361353331008,0.6988758228555927
11,1125331723,11|1125331723,Structures–Exposure,0.8195533080488833,0.6145797000348797,0.6829042360395475
11,1125331723,11|1125331723,Structures–Outcome (Mean),0.8352296670880741,0.6062085803976281,0.6825489426277768
11,1125331723,11|1125331723,Structures–Outcome (Truth),0.787842393594606,0.5005231949773282,0.5962962611830874
11,1125331723,11|1125331723,Wind–Mean,0.743109987357775,0.7108475758632717,0.7216017130281062
11,1125331723,11|1125331723,Wind–Mean Lookahead,0.3690897597977244,0.3843739100104639,0.379279193272884
11,1125331723,11|1125331723,Wind–Truth,0.7490096923725242,0.7108475758632717,0.7235682813663559
11,1125331723,11|1125331723,Wind–Truth Lookahead,0.3690897597977244,0.3843739100104639,0.379279193272884
13,1125331725,13|1125331725,MCTS,0.7337672931349517,0.7303855486654085,0.7315127968219228
13,1125331725,13|1125331725,ROS–Mean,0.8120758287653355,0.764356969533567,0.7802632559441565
13,1125331725,13|1125331725,ROS–Truth,0.8282595927956147,0.7888918846050148,0.8020144540018813
13,1125331725,13|1125331725,Random Allocation,0.8105259723309841,0.7597735238608789,0.7766910066842472
13,1125331725,13|1125331725,Structures–Exposure,0.8325991908117985,0.7945537880830412,0.8072355889926269
13,1125331725,13|1125331725,Structures–Outcome (Mean),0.7886974680240146,0.7352386087894311,0.7530582285342923
13,1125331725,13|1125331725,Structures–Outcome (Truth),0.7145980161837641,0.6929091399299002,0.7001387653478548
13,1125331725,13|1125331725,Wind–Mean,0.7996117201774994,0.7708277163655972,0.7804223843028979
13,1125331725,13|1125331725,Wind–Mean Lookahead,0.8054848603497782,0.7430574278781342,0.7638665720353488
13,1125331725,13|1125331725,Wind–Truth,0.7996117201774994,0.7708277163655972,0.7804223843028979
13,1125331725,13|1125331725,Wind–Truth Lookahead,0.8179326546593578,0.7743327042329469,0.7888660210417504
14,1125331726,14|1125331726,MCTS,0.7762680282644469,0.4229115479115479,0.5406970413625142
14,1125331726,14|1125331726,ROS–Mean,0.8640620462685122,0.6253071253071253,0.7048920989609209
14,1125331726,14|1125331726,ROS–Truth,0.8583026812506049,0.5638820638820639,0.6620222696715775
14,1125331726,14|1125331726,Random Allocation,0.8734270641757816,0.7131449631449631,0.7665723301552358
14,1125331726,14|1125331726,Structures–Exposure,0.8011567128061176,0.4342751842751843,0.5565690271188286
14,1125331726,14|1125331726,Structures–Outcome (Mean),0.8839294356790243,0.7082309582309583,0.7667971173803135
14,1125331726,14|1125331726,Structures–Outcome (Truth),0.9318192817733036,0.8390663390663391,0.8699839866353273
14,1125331726,14|1125331726,Wind–Mean,0.8583994773013262,0.6483415233415234,0.7183608413281243
14,1125331726,14|1125331726,Wind–Mean Lookahead,0.8907414577485239,0.7088452088452089,0.7694772918129804
14,1125331726,14|1125331726,Wind–Truth,0.8603716968347691,0.6584766584766585,0.7257750045960286
14,1125331726,14|1125331726,Wind–Truth Lookahead,0.890499467621721,0.710995085995086,0.770829879870631
15,1125331727,15|1125331727,MCTS,0.5814628221852368,0.2996018579960186,0.39355551272575795
15,1125331727,15|1125331727,ROS–Mean,0.7418919526786919,0.5009953550099535,0.581294220899533
15,1125331727,15|1125331727,ROS–Truth,0.7663622868966758,0.6529528865295289,0.6907560199852445
15,1125331727,15|1125331727,Random Allocation,0.7311411992263056,0.6821499668214996,0.6984803776231017
15,1125331727,15|1125331727,Structures–Exposure,0.6460348162475822,0.33377571333775713,0.43786208097436546
15,1125331727,15|1125331727,Structures–Outcome (Mean),0.6839323467230444,0.44790975447909753,0.5265839518937465
15,1125331727,15|1125331727,Structures–Outcome (Truth),0.5734784760019792,0.29927007299270075,0.39067287399579353
15,1125331727,15|1125331727,Wind–Mean,0.6992712878413027,0.6731917717319177,0.6818849437683794
15,1125331727,15|1125331727,Wind–Mean Lookahead,0.7609419279384643,0.5849369608493696,0.6436052832124012
15,1125331727,15|1125331727,Wind–Truth,0.6992937789573118,0.6731917717319177,0.681892440807049
15,1125331727,15|1125331727,Wind–Truth Lookahead,0.7520129548828213,0.5504313205043132,0.6176251986304826
16,1125331728,16|1125331728,MCTS,0.6029758288009247,0.5431731178222033,0.5631073548151104
16,1125331728,16|1125331728,ROS–Mean,0.8074454999481305,0.610378562313909,0.6760675415253161
16,1125331728,16|1125331728,ROS–Truth,0.7611186033759652,0.6354742662696725,0.67735571197177
16,1125331728,16|1125331728,Random Allocation,0.7967307378810558,0.6769459804338579,0.7168742329162572
