case,run,seed,area_cells,buildings,perimeter_m,compactness
Esperanza Medium Uncertainty,388,3376153059,318292,7086,1169828.8887111142,0.0026304703604616117
Esperanza Medium Uncertainty,389,3339727233,272877,5420,993530.5879797646,0.003126488392059212
Esperanza Medium Uncertainty,390,3096127436,294998,6992,1118856.1398325707,0.002665157911170803
Esperanza Medium Uncertainty,391,2336925571,314341,5486,1088009.403926788,0.0030032266263934713
Esperanza Medium Uncertainty,392,1228373946,347187,6732,1253996.0185153142,0.002497028581735815
Esperanza Medium Uncertainty,393,2043435830,265392,6275,1008044.2546379296,0.002953799436978456
Esperanza Medium Uncertainty,394,996466553,285952,6044,1031073.7199886113,0.003042048098459083
Esperanza Medium Uncertainty,395,287959377,320127,4075,1057590.6788401552,0.00323697577534175
Esperanza Medium Uncertainty,396,3451269122,323689,7230,1227416.7761103988,0.002429943662266698
Esperanza Medium Uncertainty,397,4125235200,273549,5662,996071.6940430757,0.0031182168039242276
Esperanza Medium Uncertainty,398,3278941723,296862,5120,1022406.0035419824,0.0032118865777242527
Esperanza Medium Uncertainty,399,1602852713,320596,5824,1138359.280506931,0.0027980261429028535
Esperanza Medium Uncertainty,400,3540693472,271732,6536,1017537.1096052955,0.0029681964745360764
Esperanza Medium Uncertainty,401,3002501584,315312,6015,1120620.475328029,0.0028397216070294505
Esperanza Medium Uncertainty,402,346327529,328259,5929,1139974.4991199381,0.0028567928009826083
Esperanza Medium Uncertainty,403,3110605812,303854,5937,1060345.5316538962,0.0030564866987475518
Esperanza Medium Uncertainty,404,620786204,302391,6326,1090309.3238345229,0.0028768802361027507
Esperanza Medium Uncertainty,405,1452530338,298214,5861,1070629.7156303436,0.002942400699576006
Esperanza Medium Uncertainty,406,922991384,303048,5879,1067524.2740715677,0.003007518292238058
Esperanza Medium Uncertainty,407,1465311945,341703,5750,1187336.3735464565,0.002741281406197248
Esperanza Medium Uncertainty,408,3464475627,270362,6288,1015505.9407807534,0.002965057276578351
Esperanza Medium Uncertainty,409,2050466350,299147,7113,1126372.1614708558,0.0026666941539113575
Esperanza Medium Uncertainty,410,2199582841,289574,6655,1054207.9580607691,0.0029468590112562967
Esperanza Medium Uncertainty,411,3109047778,269558,6844,1045644.2199758588,0.0027882821379820863
Esperanza Medium Uncertainty,412,2694898289,286731,6982,1090423.4450497387,0.002727323543585369
Esperanza Medium Uncertainty,413,705930195,276442,6079,1025642.988390082,0.002972103772723182
Esperanza Medium Uncertainty,414,1467946456,307171,6071,1098236.3000171036,0.0028803216999009895
Esperanza Medium Uncertainty,415,1054233749,328279,5572,1138770.235051225,0.0028630126111525113
Esperanza Medium Uncertainty,416,3396029793,300874,6336,1130268.6290006717,0.0026636287005251482
Esperanza Medium Uncertainty,417,2502946308,308921,8462,1226938.5423454915,0.002320888019892238
Esperanza Medium Uncertainty,418,2456937849,329376,5395,1125360.6896082757,0.0029414457528830146
Esperanza Medium Uncertainty,419,2051880437,316582,7520,1186949.3886983595,0.0025414068118577073
Esperanza Medium Uncertainty,420,941368680,330331,5527,1143022.955830611,0.0028595111895778798
Esperanza Medium Uncertainty,421,2332498394,295870,4684,987125.6637392731,0.0034340642715294423
Esperanza Medium Uncertainty,422,744280370,291943,5725,1035312.4624062818,0.003080403132703439
Esperanza Medium Uncertainty,423,2947828678,297648,6441,1094624.6939665482,0.002809472979682544
Esperanza Medium Uncertainty,424,515487911,320640,5660,1114712.3930821368,0.002918397295981583
Esperanza Medium Uncertainty,425,3341766525,309635,5870,1105462.4017476565,0.002865592730869326
Esperanza Medium Uncertainty,426,291313176,290938,5818,1055555.977545431,0.002953182481901023
Esperanza Medium Uncertainty,427,1562785156,329758,6046,1162227.1311415394,0.0027609954759221776
Esperanza Medium Uncertainty,428,3321418221,295532,5039,1015356.1550609982,0.003242052734049864
Esperanza Medium Uncertainty,429,726572213,326477,3877,1066703.6138997884,0.0032450204019205398
Esperanza Medium Uncertainty,430,715321019,279646,5256,985997.5100666297,0.0032531894008656793
Esperanza Medium Uncertainty,431,206859042,289901,6482,1082233.9623680203,0.002799366553878802
Esperanza Medium Uncertainty,432,644496184,267441,3374,868833.9387291697,0.0040068843405675954
Esperanza Medium Uncertainty,433,1448475903,299351,5858,1058563.9883645724,0.0030213348192972504
Esperanza Medium Uncertainty,434,3337373892,326195,6328,1178469.4687906262,0.0026563971291109177
Esperanza Medium Uncertainty,435,3991555385,295220,6054,1066158.3151945164,0.00293734360550423
Esperanza Medium Uncertainty,436,3717789256,336870,4111,1085695.139858079,0.003232205184999181
Esperanza Medium Uncertainty,437,630471013,324097,5489,1134662.6701236144,0.002847041845791323
Esperanza Medium Uncertainty,438,352495908,339980,6150,1200465.9904161547,0.0026681240731626634
Esperanza Medium Uncertainty,439,2658882995,300976,4752,1014644.4689181763,0.003306408090954207
Esperanza Medium Uncertainty,440,2261617614,259339,4978,916396.098862681,0.0034926393438362894
Esperanza Medium Uncertainty,441,953731383,314981,5084,1071515.8887876407,0.003102697961460124
Esperanza Medium Uncertainty,442,2459025058,296143,5109,1023926.5922870133,0.0031945978917970195
Esperanza Medium Uncertainty,443,1734462925,257925,5129,942577.544728702,0.003283308070611112
Esperanza Medium Uncertainty,444,485252312,249530,4047,880524.5902354297,0.0036399227120954883
Esperanza Medium Uncertainty,445,470315240,319003,5296,1094935.5684185724,0.0030093313753135832
Esperanza Medium Uncertainty,446,2781367374,301085,5566,1059653.765418805,0.003032588764590464
Esperanza Medium Uncertainty,447,2878063092,280511,5703,1007723.3000936339,0.003124062180872714
Esperanza Medium Uncertainty,448,1610296401,290306,7551,1140005.533756504,0.002526355520005258
Esperanza Medium Uncertainty,449,3804003805,270384,5383,955355.4754555774,0.003350451749874599
Esperanza Medium Uncertainty,450,4259817430,275865,6204,1015831.5251930245,0.0030234695829126027
Esperanza Medium Uncertainty,451,3215827127,282151,5489,1003395.6550737532,0.0031694910889633124
Esperanza Medium Uncertainty,452,4276139357,297978,5997,1055427.8152072707,0.00302537701585147
Esperanza Medium Uncertainty,453,2499392002,318608,6819,1157418.38872387,0.0026898514347326275
Esperanza Medium Uncertainty,454,725939778,280685,6114,1029787.9840573237,0.0029934770830110295
Esperanza Medium Uncertainty,455,4060511337,286311,5329,993428.1615728926,0.0032810849364314893
Esperanza Medium Uncertainty,456,1965861092,296365,6676,1119787.022950117,0.0026730582711330477
Esperanza Medium Uncertainty,457,1917364166,314467,4940,1080194.4796862977,0.003048060226835889
Esperanza Medium Uncertainty,458,1012571594,316343,5985,1108817.1030423816,0.002909985132239298
Esperanza Medium Uncertainty,459,2750003788,301406,5020,1039850.1074261595,0.0031525558186109143
Esperanza Medium Uncertainty,460,325735762,276127,6114,1007220.5793142464,0.0030783079700440977
Esperanza Medium Uncertainty,461,1648276085,287230,6409,1052817.0836087416,0.002930733474497863
Esperanza Medium Uncertainty,462,1098104480,304494,5659,1064119.8671493581,0.003041235208604232
Esperanza Medium Uncertainty,463,3200451626,286638,5308,1021443.5057083617,0.003107115770417376
