case,run,seed,area_cells,buildings,perimeter_m,compactness
Camp High Uncertainty,85,996602540,130340,3375,325055.28978467284,0.013951330089615096
Camp High Uncertainty,86,3070622373,84752,1276,191524.53664988844,0.026130847077709102
Camp High Uncertainty,87,2798639916,107483,1240,229924.72493358364,0.022994332232945603
Camp High Uncertainty,88,589922098,91989,1452,223155.53662437978,0.02089165947199228
Camp High Uncertainty,89,3929519986,118505,2971,290470.6144864979,0.01588490570537427
Camp High Uncertainty,90,2682167504,132720,2980,332082.93480455136,0.013611175366996011
Camp High Uncertainty,91,3047165732,110903,1588,264678.8028212084,0.01790429993175718
Camp High Uncertainty,92,2890711793,106950,1423,236610.52362610333,0.021605536204251777
Camp High Uncertainty,93,2798047542,101065,962,205490.4067691578,0.027068865248034906
Camp High Uncertainty,94,929098372,106962,2646,271747.10801286716,0.016381438150980032
Camp High Uncertainty,95,999506844,99169,1575,230332.1470076959,0.021140691840601963
Camp High Uncertainty,96,717458876,103917,1689,241926.7682101548,0.020080342964057106
Camp High Uncertainty,97,3033015893,122167,3576,315928.3136020923,0.0138429670181569
Camp High Uncertainty,98,56603353,114629,2866,296292.5950018377,0.014767442274572254
Camp High Uncertainty,99,1862684597,104184,2304,241954.6361757986,0.020127299294300387
Camp High Uncertainty,100,2400101574,87679,2221,221825.2422518645,0.020152365553660664
Camp High Uncertainty,101,3932775729,115002,2448,283715.038739744,0.016158202740922244
Camp High Uncertainty,102,3169481241,112921,2247,274637.7681846473,0.016931933986254814
Camp High Uncertainty,103,1641923301,114643,1863,255890.14049580315,0.01980125926613193
Camp High Uncertainty,104,3254607674,98940,2302,253519.77469653843,0.017410073277980668
Camp High Uncertainty,105,2184273822,111558,2019,264220.060403536,0.018072636688353304
Camp High Uncertainty,106,2881813874,106917,2051,259123.07555543762,0.018008890538422837
Camp High Uncertainty,107,128514780,96129,1992,236385.59938561154,0.01945650215046439
Camp High Uncertainty,108,936046117,141415,3471,346346.1555711839,0.013332976345875968
Camp High Uncertainty,109,1947620570,113521,3537,294104.8785552108,0.014843083291337199
Camp High Uncertainty,110,529055382,107583,1293,228146.19679615958,0.023375965473676288
Camp High Uncertainty,111,2158638642,119843,1901,281728.27683741075,0.017076708600789033
Camp High Uncertainty,112,1891972893,110725,2483,258479.91755003735,0.018743230646286912
Camp High Uncertainty,113,443766381,120238,2293,283055.92185728985,0.01697264887137339
Camp High Uncertainty,114,3387307175,85704,1591,203200.99551418814,0.023474794698099412
Camp High Uncertainty,115,268374442,110520,2664,265323.36126243544,0.017755882753977926
Camp High Uncertainty,116,2797207509,101026,2433,253577.64266218257,0.01776902551863941
Camp High Uncertainty,117,2558490576,140935,3724,356171.65989118966,0.01256471125705994
Camp High Uncertainty,118,933625190,119271,2652,310502.3633905548,0.013991278894046465
Camp High Uncertainty,119,2885240536,116628,2169,274276.5192678368,0.017533876484499167
Camp High Uncertainty,120,2216254303,119899,3037,289073.70973066665,0.016227467300906087
Camp High Uncertainty,121,4005279948,79515,1266,183565.27691393538,0.026688266714518946
Camp High Uncertainty,122,1789038983,102377,962,240312.95003297456,0.020049355798808267
Camp High Uncertainty,123,4034521825,116074,2988,290994.4413291969,0.015503078219090366
Camp High Uncertainty,124,830260224,119026,1626,270649.32013949024,0.018377241873259915
Camp High Uncertainty,125,3442644904,88308,1259,195642.54746903133,0.0260931075377006
Camp High Uncertainty,126,1811298748,140794,2804,334445.50406492146,0.014235928456037439
Camp High Uncertainty,127,3366953825,120226,2707,305286.9304972999,0.014589296376571505
Camp High Uncertainty,128,1680243168,123058,3412,324153.67506859766,0.01324525507851783
Camp High Uncertainty,129,1575287695,98337,2138,245931.32665138168,0.018388301812981966
Camp High Uncertainty,130,753531402,128587,2847,303624.50409042835,0.015775233658878028
Camp High Uncertainty,131,1551896264,115781,2638,282948.34826416103,0.016355933781880473
Camp High Uncertainty,132,983593971,116744,1877,281336.14480305504,0.01668152993008713
