case,run,seed,area_cells,buildings,perimeter_m,compactness
Marshall High Uncertainty,233,599268422,61462,3011,271774.6729404776,0.009411115386549651
Marshall High Uncertainty,234,3268219970,35198,2741,220619.4262283091,0.008178673269550067
Marshall High Uncertainty,235,2171026322,81623,4646,424582.17931208096,0.0051208423119865395
Marshall High Uncertainty,236,1619505310,64346,3955,372407.8784786863,0.005247303785764107
Marshall High Uncertainty,237,4060551327,93584,5045,441813.0721464481,0.0054222165051104046
Marshall High Uncertainty,238,2007773107,45175,3277,308696.54736699833,0.005361508396432982
Marshall High Uncertainty,239,2487566281,65009,5269,433240.3957459557,0.003917129876600638
Marshall High Uncertainty,240,3153203178,56940,3100,299786.8504050308,0.007165469924041017
Marshall High Uncertainty,241,1589017141,45525,3263,297761.34608502616,0.005807185375990384
Marshall High Uncertainty,242,735466507,44097,2818,226068.82881776092,0.009758432205390839
Marshall High Uncertainty,243,3507036431,58327,4373,373162.14254740026,0.004737256026932117
Marshall High Uncertainty,244,1577487952,64374,4440,393745.2204605346,0.004696045314477187
Marshall High Uncertainty,245,239533163,66925,3880,368575.4607373342,0.005571702497752437
Marshall High Uncertainty,246,1058663854,73399,4459,390423.23127967556,0.005445919450722484
Marshall High Uncertainty,247,2327224596,54117,3687,349225.48673388513,0.0050185034160008715
Marshall High Uncertainty,248,1639251255,42808,2020,215009.94354659016,0.01047273757386348
Marshall High Uncertainty,249,679309151,67721,5049,408904.23991968756,0.004580706946420085
Marshall High Uncertainty,250,1781884872,95645,4910,454247.43468976667,0.005242394245635542
Marshall High Uncertainty,251,3818799893,94867,4929,457270.0927079203,0.005131235474220189
Marshall High Uncertainty,252,3825561486,84696,3490,356171.76703131065,0.007550857802497982
Marshall High Uncertainty,253,346068599,47054,2762,254163.87858071591,0.008237990049888847
Marshall High Uncertainty,254,1958346396,75783,5474,457386.7745179883,0.004096915075934261
Marshall High Uncertainty,255,1292432346,53987,3949,344301.95426370396,0.005150656562323147
Marshall High Uncertainty,256,1309323214,67756,5527,434100.10137343995,0.0040664960828681275
Marshall High Uncertainty,257,3240457543,48854,2944,301900.15992944804,0.0060621379557116144
Marshall High Uncertainty,258,1250065483,50779,2862,298375.08416993945,0.006450767784480151
Marshall High Uncertainty,259,802680006,62367,4696,398992.0537896169,0.004430765183847203
Marshall High Uncertainty,260,1715872709,43821,2652,273150.62315201364,0.0066424801641368015
Marshall High Uncertainty,261,3532989543,54940,3991,328071.5257032064,0.005773031828501203
Marshall High Uncertainty,262,2160196924,39865,2289,218367.65999321768,0.009455129933709127
Marshall High Uncertainty,263,2345312733,64610,3507,306803.3179348486,0.007763043335278274
Marshall High Uncertainty,264,1009567198,50135,4540,389102.3481621314,0.003745119582176365
Marshall High Uncertainty,265,1869300834,73543,2977,323604.8438931392,0.007942618221968768
Marshall High Uncertainty,266,1808896277,77325,4459,429345.9974892613,0.00474413965370643
Marshall High Uncertainty,267,847205095,47750,3384,303153.39802711544,0.005876258172873392
Marshall High Uncertainty,268,3178307972,66225,4850,414150.8589685217,0.004366738724793904
Marshall High Uncertainty,269,3925480178,57548,3719,350138.4932202697,0.0053088797875663245
Marshall High Uncertainty,270,3649467205,54919,3781,354279.59061806445,0.004948604273678152
Marshall High Uncertainty,271,4271779878,45684,3456,290787.1534430638,0.006110349673957704
Marshall High Uncertainty,272,95228704,69559,3955,359498.70750051935,0.006087108412362618
Marshall High Uncertainty,273,2372072394,49237,3482,293070.01707594894,0.006483375534029498
Marshall High Uncertainty,274,340634076,94286,4462,427464.5256266831,0.005835786919914534
Marshall High Uncertainty,275,3786831105,58530,4247,315869.25948086806,0.006634621825752642
Marshall High Uncertainty,276,3447794474,50570,3131,267842.02358784067,0.007972378185239132
Marshall High Uncertainty,277,976633821,46470,3425,320535.2811191531,0.00511532660518426
Marshall High Uncertainty,278,906770720,91489,5001,435043.97259502695,0.005467073870853774
Marshall High Uncertainty,279,1534679393,52150,3496,319348.3763633223,0.005783320508285632
Marshall High Uncertainty,280,3937453283,67900,4886,388862.13388188364,0.005078445985821403
Marshall High Uncertainty,281,2182662635,66444,4261,376751.4823756211,0.00529417390990828
Marshall High Uncertainty,282,890442769,72584,3750,378810.09060531185,0.005720713432384844
Marshall High Uncertainty,283,4155044636,59824,3701,386763.1685184428,0.0045231147134892225
Marshall High Uncertainty,284,392945884,46286,3528,298719.27681190206,0.005866452060925922
Marshall High Uncertainty,285,4145164533,55902,3837,345929.08196529985,0.0052833036361821
Marshall High Uncertainty,286,3772889999,76406,4605,410967.1122180901,0.005116414254053567
Marshall High Uncertainty,287,2643571305,73671,6075,484697.71173124627,0.0035465574523554934
Marshall High Uncertainty,288,1383749390,56845,2874,295407.51924232795,0.007367184617434472
Marshall High Uncertainty,289,1654699474,49276,3754,341674.3806705737,0.004773786459138619
Marshall High Uncertainty,290,1451154384,60019,4730,401054.6230499867,0.0042202101223306095
Marshall High Uncertainty,291,1616155958,58476,3675,364953.9261135255,0.004965396693866693
Marshall High Uncertainty,292,1705008403,65207,4429,427584.3113464363,0.004033695117701797
Marshall High Uncertainty,293,2431659404,49568,3325,264537.17943961534,0.008010881954593766
Marshall High Uncertainty,294,3492231506,66041,4580,404523.29404090974,0.004564350051213497
Marshall High Uncertainty,295,2829396382,75334,4059,402969.1100644611,0.005246864983949531
Marshall High Uncertainty,296,101929047,71038,4652,411619.83299747715,0.004741879516494239
Marshall High Uncertainty,297,3931343528,53481,4283,360778.9932075165,0.0046469650708456135
Marshall High Uncertainty,298,2416107806,57974,4672,408575.06027599983,0.003927732775336872
Marshall High Uncertainty,299,3390443559,37504,3051,281392.1577758223,0.00535680680845566
Marshall High Uncertainty,300,1577050700,46239,2863,269833.3525969178,0.007182399334911611
Marshall High Uncertainty,301,2382369502,52772,3909,344181.43694542145,0.005038265392526657
Marshall High Uncertainty,302,2008067676,55429,4067,348871.57979892124,0.005150604859379522
Marshall High Uncertainty,303,4092651663,46669,2233,246645.2075897934,0.008676318892621946
Marshall High Uncertainty,304,1338574100,71476,4391,396950.28755452565,0.005130271768772645
Marshall High Uncertainty,305,3155929788,86669,4905,464893.3221400683,0.004535336794112882
Marshall High Uncertainty,306,3361343357,74070,5457,460519.5667241242,0.003950013167255166
Marshall High Uncertainty,307,2567760736,43524,3106,299319.6426111668,0.005494279378604285
Marshall High Uncertainty,308,458484494,80521,5020,420823.6511746577,0.0051423455087838835
Marshall High Uncertainty,309,3375942851,80690,4052,370952.1598784324,0.006631874218448216
Marshall High Uncertainty,310,2051476574,60690,3859,383964.79190003476,0.004655718406486805
Marshall High Uncertainty,311,4277353699,46982,3098,306336.4759402493,0.005662216226857146
Marshall High Uncertainty,312,3077822903,72671,5414,440740.092707922,0.004231052288675002
Marshall High Uncertainty,313,3716962098,93700,5281,500482.55587946915,0.004230717963661741
Marshall High Uncertainty,314,3396948701,39469,2929,278341.2032315269,0.0057617378669671876
Marshall High Uncertainty,315,1004986202,57562,4571,404074.8459957521,0.003987168746670512
Marshall High Uncertainty,316,21933125,79283,4373,394737.9325744026,0.005754594472322239
Marshall High Uncertainty,317,1622549820,48109,3819,335952.90880799695,0.0048208308297317095
Marshall High Uncertainty,318,3809347429,64572,4190,361033.9174480082,0.005602741740528276
Marshall High Uncertainty,319,2524702925,70704,3790,378736.9953611422,0.005574692269764032
Marshall High Uncertainty,320,482835060,88308,3778,392023.3113719416,0.006498732139474155
Marshall High Uncertainty,321,2626517596,49343,4868,384476.6208963622,0.003775183367780488
Marshall High Uncertainty,322,997453713,36705,2876,221611.04094438395,0.008452687524850013
Marshall High Uncertainty,323,2733618175,45906,2946,291366.93049729767,0.00611563149079859
Marshall High Uncertainty,324,2603682187,33144,2738,224677.43704745185,0.0074257166170895944
Marshall High Uncertainty,325,2501675579,64262,4216,387742.5711078967,0.004834144630501636
Marshall High Uncertainty,326,1190136131,58491,4277,381820.0819397932,0.0045375757360975825
Marshall High Uncertainty,327,1424736146,80669,4646,420850.6360227558,0.00515113665024299
Marshall High Uncertainty,328,1134601166,86016,5052,486531.3069626587,0.00410969918082492
Marshall High Uncertainty,329,1858270911,44461,3421,318714.4780938748,0.004950260060758436
Marshall High Uncertainty,330,2208629322,62500,4152,385820.7421115742,0.004748552530513423
Marshall High Uncertainty,331,2274470266,85580,5270,483159.3978740735,0.004146138380223071
Marshall High Uncertainty,332,773721813,48066,3457,320315.0755044228,0.005298288437527156
Marshall High Uncertainty,333,2902412024,67754,3847,362952.82005021424,0.005816837922976703
Marshall High Uncertainty,334,2396297783,66587,4091,378899.20748776576,0.005245591034259836
Marshall High Uncertainty,335,1746736491,79182,3864,334788.5105513025,0.007989833885030488
Marshall High Uncertainty,336,1596953813,85988,5994,504011.4411506446,0.0038283305671172174
Marshall High Uncertainty,337,2042453346,51777,3698,344906.2183324146,0.004922516813632943
Marshall High Uncertainty,338,302698199,59995,3369,334754.9780811217,0.006054988784337533
Marshall High Uncertainty,339,1659247282,46017,2634,267113.12965115195,0.007294242609039312
Marshall High Uncertainty,340,1025974152,52283,3262,317859.55385338294,0.005852512284380981
Marshall High Uncertainty,341,2132293598,56710,4602,395760.9477263034,0.004094926830301758
Marshall High Uncertainty,342,4291745146,35712,2019,208633.92190830462,0.009278904445065222
Marshall High Uncertainty,343,1938170190,58913,4635,378585.9607245813,0.004648731922895491
Marshall High Uncertainty,344,2374132659,62184,4388,359841.8655059188,0.005431348237345439
Marshall High Uncertainty,345,494759292,59724,4766,378168.24427795334,0.004723143555343654
Marshall High Uncertainty,346,3172802329,98166,5299,476198.30047627783,0.004895959158113675
Marshall High Uncertainty,347,1545854498,71644,3979,347275.91529438033,0.0067186631773416
Marshall High Uncertainty,348,2172093269,58808,4634,389323.8914514569,0.004388000534977435
Marshall High Uncertainty,349,286701798,43272,3953,313239.4023343668,0.004987771720958208
Marshall High Uncertainty,350,4287054936,58053,3328,306401.47160749027,0.006993512371153519
Marshall High Uncertainty,351,564092774,66438,3179,318919.69670688093,0.0073876487579631325
Marshall High Uncertainty,352,2486219848,52454,3822,356041.9455981851,0.004679814667038448
Marshall High Uncertainty,353,3843258353,67661,4338,396115.2204605349,0.004876943511037003
Marshall High Uncertainty,354,2788123842,56399,3983,360279.9564173296,0.004914095293957377
Marshall High Uncertainty,355,591363280,61039,3476,277268.1166528761,0.008979660524000762
Marshall High Uncertainty,356,4098298760,79124,4010,395286.24643157626,0.005727132095422114
Marshall High Uncertainty,357,2932497908,55736,3215,306717.0646852797,0.0067005783900661005
Marshall High Uncertainty,358,527237445,74821,4156,391706.4693773426,0.005515112719210606
