case,run,seed,area_cells,buildings,perimeter_m,compactness
Camp Medium Uncertainty,579,3492737791,88331,2219,215015.54528989742,0.021608558731816815
Camp Medium Uncertainty,580,3296580801,94945,2612,235061.70111616413,0.019433933967418115
Camp Medium Uncertainty,581,2609858468,86037,1988,228902.22709996288,0.018571098601060824
Camp Medium Uncertainty,582,1740891097,92879,2230,239251.40674364893,0.01835104939861177
Camp Medium Uncertainty,583,3274845264,92612,2092,230477.1513404546,0.019718046278086945
Camp Medium Uncertainty,584,4145437285,89371,2108,227547.8115122344,0.019521072076995764
Camp Medium Uncertainty,585,3769905519,96160,2470,246649.0430980093,0.01787672495539226
Camp Medium Uncertainty,586,2965492486,84420,1665,215419.22061357903,0.020574477776576408
Camp Medium Uncertainty,587,493069837,92412,2659,227549.94354659063,0.020184931443645724
Camp Medium Uncertainty,588,4013231002,93919,2344,248698.9716712599,0.017173462028365217
Camp Medium Uncertainty,589,2695778282,87900,1620,209854.9652103847,0.022573700059739653
Camp Medium Uncertainty,590,3837487792,88176,2299,222006.64268769132,0.020233491379646012
Camp Medium Uncertainty,591,3547642722,90887,2309,215979.2920403283,0.022035855477991414
Camp Medium Uncertainty,592,3895419713,89534,2580,226764.06476180363,0.019692093742673812
Camp Medium Uncertainty,593,19068620,91221,2107,219974.80502585045,0.021320693132118547
Camp Medium Uncertainty,594,2693068555,91799,2095,237612.5842337097,0.01838871781911185
Camp Medium Uncertainty,595,40406147,95474,2366,237363.5387780048,0.019165028766997955
Camp Medium Uncertainty,596,716048635,94850,2575,230718.2487382485,0.020152355491049264
Camp Medium Uncertainty,597,601904185,84615,1787,211468.78338756494,0.02139967603839297
Camp Medium Uncertainty,598,2331523204,88001,2448,235176.18813064185,0.01799505950769885
Camp Medium Uncertainty,599,4113737420,90885,2326,224481.93272744762,0.0203977281433917
Camp Medium Uncertainty,600,3374797462,92664,2541,226774.7249335834,0.02037858940688291
Camp Medium Uncertainty,601,2630881298,85555,1947,219830.835329654,0.02002260356772474
Camp Medium Uncertainty,602,4176205121,85262,1953,216978.33749603323,0.0204821307710415
Camp Medium Uncertainty,603,4061337703,82378,1804,210781.43274020188,0.02097002329222951
Camp Medium Uncertainty,604,4014506716,95124,2587,229360.96951763492,0.020450477190015314
Camp Medium Uncertainty,605,616863371,96586,2632,242887.2855284358,0.018516418650862468
Camp Medium Uncertainty,606,2003500917,89911,2431,224360.68381063745,0.020200945243302952
Camp Medium Uncertainty,607,3597363992,82947,1783,211487.60589750393,0.020974094233770682
Camp Medium Uncertainty,608,3007308095,84813,1753,210068.71196081574,0.021736622029735694
Camp Medium Uncertainty,609,1468688660,82399,1816,213170.98684867023,0.020507755128308425
Camp Medium Uncertainty,610,3592052836,95564,2536,243440.44353383614,0.018237328960118235
Camp Medium Uncertainty,611,3605806761,91001,2070,231841.19246340077,0.01914773174148498
Camp Medium Uncertainty,612,2942308155,94161,2692,237103.31583223896,0.018942974756799204
Camp Medium Uncertainty,613,2940816636,91049,2272,226046.56259542424,0.02015263036263023
Camp Medium Uncertainty,614,3558802938,93228,2273,237091.04094438427,0.018757219218367795
Camp Medium Uncertainty,615,1950480514,87390,1880,228638.98900229554,0.018906604116153993
Camp Medium Uncertainty,616,843037036,91355,2448,221753.33316327442,0.021010886783475066
Camp Medium Uncertainty,617,4105709588,88144,1901,234412.8786062252,0.018141875922305543
Camp Medium Uncertainty,618,2515128,77310,1292,193148.28340031943,0.023437233201508124
Camp Medium Uncertainty,619,63889567,81096,1493,198494.52798437088,0.023278485910464785
Camp Medium Uncertainty,620,505443001,93431,2397,228746.0452771431,0.02019464307724036
Camp Medium Uncertainty,621,3200844876,89865,2326,214044.73359910116,0.022183693614688766
Camp Medium Uncertainty,622,136385312,93034,2171,240087.87427346627,0.01825381373109975
Camp Medium Uncertainty,623,1423188442,85606,1837,209744.74226461886,0.022007687579006913
Camp Medium Uncertainty,624,670183063,78433,1286,193814.31370412276,0.023614540796728197
Camp Medium Uncertainty,625,886238423,102924,3115,263063.2184089364,0.016820882275922988
Camp Medium Uncertainty,626,1500096464,92704,2776,244701.32665138182,0.017509679598481077
Camp Medium Uncertainty,627,1122427999,89115,2040,217288.63186854857,0.021346622698459786
Camp Medium Uncertainty,628,316390448,99807,2654,245915.885092609,0.018665524963856383
Camp Medium Uncertainty,629,2912450087,90804,1970,240908.68596426243,0.017695076149564972
Camp Medium Uncertainty,630,294041188,84621,2311,201300.33534240822,0.02361791362482219
Camp Medium Uncertainty,631,2572075747,89522,2130,228469.64917407528,0.019396578123852915
Camp Medium Uncertainty,632,1229811568,96677,2800,251585.73357359253,0.01727442172851928
Camp Medium Uncertainty,633,1377689314,91715,2606,233340.15782683858,0.01905082419576046
Camp Medium Uncertainty,634,129692958,78797,1444,200837.54313627255,0.02209389352073905
Camp Medium Uncertainty,635,1183679368,87943,2159,216716.13403492796,0.02117732787259497
Camp Medium Uncertainty,636,2796694311,91465,2279,225237.44571296978,0.02039041781754976
Camp Medium Uncertainty,637,1028801888,83806,1912,205736.43707296095,0.022392627571104263
Camp Medium Uncertainty,638,4265530687,99420,2650,250776.09937285708,0.01787943728756768
Camp Medium Uncertainty,639,1818963630,94181,2875,233172.21843444518,0.019591246162632768
Camp Medium Uncertainty,640,1024433469,82570,1735,208901.36131345274,0.021398932946710886
Camp Medium Uncertainty,641,3563272154,90730,2124,237297.14267493697,0.01822293250572405
Camp Medium Uncertainty,642,565862755,80681,1542,205372.02148523263,0.021634212443835423
Camp Medium Uncertainty,643,2217065377,86179,1696,219738.70329529807,0.020185555663369544
Camp Medium Uncertainty,644,1321160498,88608,2561,226653.1102175086,0.019507514641833198
Camp Medium Uncertainty,645,1129633984,79618,1638,206007.16867149016,0.021217732550406418
Camp Medium Uncertainty,646,3318550471,97593,2468,240450.0063078221,0.019090682559446168
Camp Medium Uncertainty,647,1896620608,91539,2468,228479.4262283093,0.019831900656913003
Camp Medium Uncertainty,648,1908120545,86723,1991,228798.40025726488,0.01873616486684441
Camp Medium Uncertainty,649,3037825021,89346,2332,223360.02363885756,0.020254269935072577
Camp Medium Uncertainty,650,2042291865,84183,1841,218174.43922658588,0.02000179791795243
Camp Medium Uncertainty,651,3347036090,84793,1957,226836.8569679394,0.01863739167485279
Camp Medium Uncertainty,652,2175337345,82665,1671,207514.4478921038,0.021710876908962302
Camp Medium Uncertainty,653,1580400690,92163,2444,225948.55177628147,0.020416902385378466
Camp Medium Uncertainty,654,710822583,85169,2114,210966.94572572422,0.021642383613319494
Camp Medium Uncertainty,655,2220306923,91492,2613,223434.06476180366,0.02072701310628577
Camp Medium Uncertainty,656,831650245,90487,2163,218857.52580523695,0.021365624575666684
Camp Medium Uncertainty,657,3972147143,88792,1989,222071.78987394884,0.020362890503553256
Camp Medium Uncertainty,658,2744204416,91287,2303,223924.87645259994,0.020590013048567012
Camp Medium Uncertainty,659,1976078990,87007,1847,221913.2617365251,0.019982050592881814
Camp Medium Uncertainty,660,3688681585,82124,1591,207906.94572572433,0.021487429804643635
Camp Medium Uncertainty,661,3954024808,84319,1879,224241.04960990197,0.018964770242596764
Camp Medium Uncertainty,662,2980307418,98214,2851,249291.54093162992,0.017873544600932278
Camp Medium Uncertainty,663,3147511570,93876,2625,231892.5128069604,0.01974392517396777
Camp Medium Uncertainty,664,3029701116,90424,2380,231616.11670389245,0.01906331991855809
Camp Medium Uncertainty,665,1780049970,89424,1821,235362.21843444533,0.018257149336622668
Camp Medium Uncertainty,666,2743796393,90773,2284,225575.24225186446,0.020175587849081057
Camp Medium Uncertainty,667,18012277,94610,2403,243895.22492082912,0.017987997591079757
Camp Medium Uncertainty,668,418763002,88303,2072,220475.3937708809,0.0205450677679521
Camp Medium Uncertainty,669,3593902921,87474,1829,220754.8050258507,0.02030070073681601
Camp Medium Uncertainty,670,544895833,93863,2556,230277.2941939534,0.020019100910409076
Camp Medium Uncertainty,671,1299138882,92846,2308,224729.21194806127,0.020792011844515658
Camp Medium Uncertainty,672,187528972,89293,2254,233252.0755809464,0.01856174293750982
Camp Medium Uncertainty,673,1323800239,90534,2304,222941.78987394896,0.020600659095136465
Camp Medium Uncertainty,674,126794278,85924,1665,217395.68814339626,0.020561983577096536
Camp Medium Uncertainty,675,595417682,81819,1632,210030.18382339185,0.02097698732130193
Camp Medium Uncertainty,676,3777466667,90355,2114,222792.1556732135,0.02058755500232162
Camp Medium Uncertainty,677,1803170773,90738,2241,226168.69462978016,0.02006210934511333
Camp Medium Uncertainty,678,3692036800,92649,2546,229351.1924634008,0.019920081210188532
Camp Medium Uncertainty,679,1596869926,99445,2812,246534.19028426684,0.018504655778454383
Camp Medium Uncertainty,680,3266724343,81475,1822,211719.0777600801,0.020556858925932706
Camp Medium Uncertainty,681,3314408309,104303,2514,238854.85912156448,0.02067668978016358
Camp Medium Uncertainty,682,1497813251,89834,2116,215861.05827541972,0.021804418421099817
Camp Medium Uncertainty,683,3994695148,85862,1586,216699.29204032852,0.020679421668014845
Camp Medium Uncertainty,684,3131163161,93644,2176,237934.056096286,0.01870764471640302
Camp Medium Uncertainty,685,3746044601,78394,1106,180429.10375663347,0.027234663540476267
Camp Medium Uncertainty,686,949313720,83933,2008,213683.6362013073,0.02078943033179133
Camp Medium Uncertainty,687,18428362,93854,2509,240054.85912156454,0.018419768075334072
Camp Medium Uncertainty,688,715348144,98954,2898,247029.6318430397,0.018339505676479573
Camp Medium Uncertainty,689,3062074171,94542,2548,236690.5950528526,0.019086010388120567
Camp Medium Uncertainty,690,2125454065,92886,2420,235654.4218955505,0.018916964448559545
Camp Medium Uncertainty,691,330251536,85813,2187,212246.28555394436,0.021543946474976004
Camp Medium Uncertainty,692,1650515944,87752,1942,229463.54744352264,0.01884872552061997
Camp Medium Uncertainty,693,4038429840,95394,2242,227133.32449775672,0.020912777553766627
Camp Medium Uncertainty,694,2173856285,89273,2104,226727.15134045455,0.019641083407622256
Camp Medium Uncertainty,695,1761378190,84501,1924,215007.01715247365,0.02067325938236725
Camp Medium Uncertainty,696,1074541407,98306,2069,242096.62535665592,0.018969458218424058
Camp Medium Uncertainty,697,3223244882,89750,2427,242097.87427346603,0.017318284841131706
Camp Medium Uncertainty,698,156727983,93945,2599,227899.28337481056,0.02045691426864146
Camp Medium Uncertainty,699,3420856611,90434,2361,223852.08424646407,0.020410884695803874
Camp Medium Uncertainty,700,95445199,90091,1957,222804.21628082008,0.02052517983463001
Camp Medium Uncertainty,701,1410054058,86033,2222,219810.24658462338,0.020138242847360308
Camp Medium Uncertainty,702,1382323126,91162,2572,227018.10588474968,0.020005307274227856
Camp Medium Uncertainty,703,518882765,90641,2193,212481.869966216,0.022705616703919008
Camp Medium Uncertainty,704,2452471389,77690,1446,197164.38513087214,0.022602712317129302
Camp Medium Uncertainty,705,4041073062,88225,2047,233104.93921383173,0.018362892378195113
Camp Medium Uncertainty,706,1118179165,86436,1974,217963.19030977567,0.020576936732397275
Camp Medium Uncertainty,707,3032485669,86103,1938,222424.8764526,0.019683573254987416
Camp Medium Uncertainty,708,224901192,93773,2957,235224.4933222999,0.019167483596118497
Camp Medium Uncertainty,709,1623357916,89584,1877,220242.67299149456,0.020887183640627072
Camp Medium Uncertainty,710,1118552848,93016,2462,225425.97385039378,0.020701514726324883
Camp Medium Uncertainty,711,3032127431,96908,2775,250380.9521865995,0.017482737255669456
Camp Medium Uncertainty,712,2330070609,94637,2642,243662.86994070729,0.018027463619445443
Camp Medium Uncertainty,713,3223004929,93336,2695,226689.35480156,0.020541838266490788
Camp Medium Uncertainty,714,4229776015,93779,2574,230266.1167038925,0.02000312721712939
Camp Medium Uncertainty,715,1593277327,90743,1970,229085.97385039373,0.019555481210526176
Camp Medium Uncertainty,716,721159892,89867,2315,219376.9370602065,0.021118870170351783
Camp Medium Uncertainty,717,3700259537,77637,1125,184844.9825414203,0.025698382309253368
Camp Medium Uncertainty,718,321341745,83955,1984,213024.88511811756,0.020923689175147243
Camp Medium Uncertainty,719,450484062,90625,2421,231439.4976550588,0.0191348665204065
Camp Medium Uncertainty,720,2487319026,95579,3135,243326.83963690404,0.018257227400175317
Camp Medium Uncertainty,721,3394678573,91283,2064,216974.43922658588,0.02192931817937255
Camp Medium Uncertainty,722,345682915,86013,2072,212622.45871124644,0.021517816374856072
Camp Medium Uncertainty,723,3183427549,87955,2436,218411.78987394893,0.020852625834889768
Camp Medium Uncertainty,724,1763820497,96633,2608,242593.1643132225,0.01857037686434804
Camp Medium Uncertainty,725,2393297869,89702,2044,222315.6881433962,0.020526470452689523
Camp Medium Uncertainty,726,382206966,85510,2056,213621.50416695132,0.02119236095743645
Camp Medium Uncertainty,727,3469127694,92589,2766,231011.486835916,0.01962206076856226
Camp Medium Uncertainty,728,4009213066,90025,2050,229082.59289922757,0.019401321986963795
Camp Medium Uncertainty,729,2705164924,93422,2259,234305.45653211258,0.01924583369793541
Camp Medium Uncertainty,730,3696393239,80329,1473,205912.5388035137,0.021426890364632394
Camp Medium Uncertainty,731,1895019618,93011,2498,231758.47168401442,0.019584633583885683
Camp Medium Uncertainty,732,262260301,85187,2079,223713.1102175085,0.019250535995636118
Camp Medium Uncertainty,733,799618150,89925,2329,227287.7400854851,0.01968705701230528
Camp Medium Uncertainty,734,2497808399,89054,2365,220279.06909456247,0.02075674929161059
Camp Medium Uncertainty,735,629447829,90832,2314,222794.2877075695,0.020695844236285586
Camp Medium Uncertainty,736,3389921562,91961,2298,224135.2422518646,0.02070311816642766
Camp Medium Uncertainty,737,1206790924,89286,1918,231229.13185579417,0.018886463482002024
Camp Medium Uncertainty,738,3821038950,82625,1431,208768.93490658156,0.021440361068707493
Camp Medium Uncertainty,739,2806060278,92832,2651,232239.20328254352,0.019466102896837454
Camp Medium Uncertainty,740,1382245289,92946,2154,232266.70544892285,0.019485392493599468
Camp Medium Uncertainty,741,1615730813,92201,2230,237637.95436573314,0.018465301126427584
Camp Medium Uncertainty,742,3887246225,96633,2690,247014.19028426684,0.01791158548068316
Camp Medium Uncertainty,743,3873900149,87105,2307,209202.97602952752,0.02250918351324283
Camp Medium Uncertainty,744,1497969529,99196,2539,243126.7682101545,0.018979334451944836
Camp Medium Uncertainty,745,764810094,90542,2360,229201.19246340066,0.019492552443590043
Camp Medium Uncertainty,746,1811469572,86970,1747,214444.66217235196,0.021389043440345715
Camp Medium Uncertainty,747,4097882394,90098,2389,218999.88078535878,0.021246126707929417
Camp Medium Uncertainty,748,4031827932,82442,1577,210978.8548143145,0.02094705780243891
Camp Medium Uncertainty,749,191472781,85278,1973,216318.85481431428,0.020611074336211975
Camp Medium Uncertainty,750,334062791,87294,1974,221825.39377088097,0.020063848759756874
Camp Medium Uncertainty,751,3559430571,92694,2436,233744.35046880116,0.01918764837723437
Camp Medium Uncertainty,752,862888434,91362,2325,228029.57774732582,0.019871726694791977
Camp Medium Uncertainty,753,2409717825,92345,2666,242225.8850926089,0.017800190741805406
Camp Medium Uncertainty,754,3979691003,82338,1908,221809.06909456247,0.018927536348885388
Camp Medium Uncertainty,755,464168744,97353,2781,244783.89591175172,0.018375367238683445
Camp Medium Uncertainty,756,4024597387,91867,2429,229433.54744352258,0.019737769255402608
Camp Medium Uncertainty,757,2923648894,94853,2438,243268.60587199536,0.018127224448717248
Camp Medium Uncertainty,758,2930442150,87678,2077,226270.75523738674,0.019368061491978974
Camp Medium Uncertainty,759,3921282674,96311,2704,238858.75739101192,0.01909175833211759
Camp Medium Uncertainty,760,1722001846,93793,2679,230853.69029702133,0.019904403081258463
Camp Medium Uncertainty,761,531164376,89523,2513,227911.70978168186,0.01949187970551415
Camp Medium Uncertainty,762,3157929675,84119,1744,213893.48468229102,0.020794637923127548
Camp Medium Uncertainty,763,2048317805,88045,2103,213512.6816570123,0.021842870997645973
Camp Medium Uncertainty,764,1645750888,85545,1841,210975.99118142916,0.021736065407683757
Camp Medium Uncertainty,765,3680336346,86906,1849,218262.30719223004,0.020632157825853183
Camp Medium Uncertainty,766,3251002613,95623,2594,240901.25522463242,0.01863530960291754
Camp Medium Uncertainty,767,1848104486,89470,2313,221528.77472204718,0.020619091219617212
Camp Medium Uncertainty,768,1240999339,92244,2356,228752.441380211,0.019936964013544105
Camp Medium Uncertainty,769,248467316,90678,2325,222692.74441824402,0.02067960177208846
Camp Medium Uncertainty,770,471816623,82689,1561,211396.3569806939,0.020926910441231163
Camp Medium Uncertainty,771,240009447,90908,2493,228545.60805112918,0.01968378972425664
Camp Medium Uncertainty,772,3158709035,80583,1724,204464.01066608969,0.021800279119956193
Camp Medium Uncertainty,773,1295217268,82981,1787,217606.57126094186,0.019819241317802855
Camp Medium Uncertainty,774,3979740745,89805,2202,216802.60156474513,0.021608464753901695
Camp Medium Uncertainty,775,1063515367,93096,2425,250824.03876525047,0.016735746220451264
Camp Medium Uncertainty,776,3309640994,90868,2552,222164.2877075695,0.020821635793948776
Camp Medium Uncertainty,777,238708626,85583,2022,212908.4175883004,0.021352769662445478
Camp Medium Uncertainty,778,1983879410,81458,1637,202176.7314454762,0.02253843590443435
Camp Medium Uncertainty,779,3186733711,94939,2444,225883.25307100732,0.02104403227288793
Camp Medium Uncertainty,780,172796631,86914,2214,210877.46304400533,0.022104554924844415
Camp Medium Uncertainty,781,3763117457,89679,2389,228291.04960990202,0.019461009318467396
Camp Medium Uncertainty,782,591893439,86914,1940,221190.24658462332,0.020091398403552566
Camp Medium Uncertainty,783,1215330247,97011,2218,242766.40241089003,0.01861642091911014
Camp Medium Uncertainty,784,2751373704,91459,2049,238275.0820673304,0.01821887543067161
Camp Medium Uncertainty,785,476078205,88554,2132,221103.26173652502,0.020486617448549883
Camp Medium Uncertainty,786,2368050395,92912,2323,240209.64050855755,0.018211399252316574
Camp Medium Uncertainty,787,631105653,93639,2578,240676.6967834053,0.018282730434377524
Camp Medium Uncertainty,788,4172372269,95778,2815,245554.48465678233,0.01796480043077686
Camp Medium Uncertainty,789,2324588499,88113,2333,220541.78987394887,0.02048851922800192
Camp Medium Uncertainty,790,2017816681,84988,1871,217869.2920403282,0.02024966945074724
Camp Medium Uncertainty,791,1850778135,90007,2364,229096.63402217356,0.019395065169962783
Camp Medium Uncertainty,792,991937993,92563,2715,233961.62968941478,0.01912495930009421
Camp Medium Uncertainty,793,2807869093,82818,1665,210512.6816570124,0.02113589216788312
Camp Medium Uncertainty,794,3917039507,93318,2322,222764.65350683412,0.02126793050655424
Camp Medium Uncertainty,795,594847222,82885,1763,208717.82884327005,0.021518362450984586
Camp Medium Uncertainty,796,1833729210,83193,1791,202086.36564621146,0.023039079954607442
Camp Medium Uncertainty,797,3135725672,97747,2570,255246.31365310517,0.01696824215569537
Camp Medium Uncertainty,798,3394058057,100169,2612,252198.15998046374,0.017811556969764556
Camp Medium Uncertainty,799,3136825865,98474,3009,255662.93270193887,0.017038777036807957
Camp Medium Uncertainty,800,2353561323,89068,2181,212368.783387565,0.02233534760310035
Camp Medium Uncertainty,801,2760935262,89453,2051,227366.56259542416,0.019570147167562495
Camp Medium Uncertainty,802,179323508,86457,2090,214844.2249463378,0.021183863369283077
Camp Medium Uncertainty,803,1938707646,86550,1837,225727.89160450158,0.019210956803167173
Camp Medium Uncertainty,804,3709123033,84174,1967,210580.32667689046,0.02146815631872919
Camp Medium Uncertainty,805,1156008608,90844,2314,239758.3915917472,0.017873145427219843
Camp Medium Uncertainty,806,751558818,94232,2552,237043.46735125553,0.018966832109045498
Camp Medium Uncertainty,807,3724833718,90067,2425,220510.02363885747,0.02094890846371962
Camp Medium Uncertainty,808,2122860601,99525,2727,251371.31798586404,0.017813658209443164
Camp Medium Uncertainty,809,1956225383,83217,1806,211489.00633333073,0.021042088135401548
Camp Medium Uncertainty,810,897642131,85675,1820,219043.1903097758,0.020195144924731182
Camp Medium Uncertainty,811,475301861,94465,2862,246093.23573997198,0.017641030432583287
Camp Medium Uncertainty,812,740431151,88110,1814,231714.43056106838,0.018559719659918032
Camp Medium Uncertainty,813,2853464792,85623,1968,214762.23576548055,0.020995536696626075
Camp Medium Uncertainty,814,4018654851,86252,1860,226004.65350683406,0.01909795143799207
Camp Medium Uncertainty,815,1294027192,85568,1970,223998.9175755459,0.0192873213002333
Camp Medium Uncertainty,816,1921070713,90506,2554,228140.89809088563,0.01966633582826587
Camp Medium Uncertainty,817,580756746,89593,2493,231168.76605652954,0.018961301456675243
Camp Medium Uncertainty,818,4080946521,93446,2783,241006.3309841407,0.01819517290786903
Camp Medium Uncertainty,819,3274883614,94324,2413,227491.70978168192,0.020613105854490357
Camp Medium Uncertainty,820,3643305286,82125,1601,205611.28988670342,0.021970191420048645
Camp Medium Uncertainty,821,1838406139,93038,2306,231596.41107640773,0.01961774518883429
Camp Medium Uncertainty,822,4229510529,81048,1714,205768.2033080524,0.02164901517305406
Camp Medium Uncertainty,823,3564292989,77546,1294,187270.7184727084,0.025007600391091282
Camp Medium Uncertainty,824,188194149,83137,1883,209708.34616155096,0.02138037370333875
Camp Medium Uncertainty,825,1184996933,92955,2408,237242.65566045913,0.018678395845312983
Camp Medium Uncertainty,826,618760127,84967,1701,211359.59507836148,0.021510906942355714
Camp Medium Uncertainty,827,31332288,77956,1192,196762.84184154664,0.022772764107789598
Camp Medium Uncertainty,828,662726365,85960,1978,225699.50632057642,0.019084797755037144
Camp Medium Uncertainty,829,699264977,78836,1495,199700.55828817413,0.02235725067683897
Camp Medium Uncertainty,830,695098861,97057,2673,246895.4392010772,0.018007486664326285
Camp Medium Uncertainty,831,1079454395,83401,2072,213189.0777600802,0.020753613748596644
Camp Medium Uncertainty,832,3005549073,91204,2308,224659.43489382695,0.02043699012652631
Camp Medium Uncertainty,833,308395274,98122,2858,251058.00846144717,0.0176064017024647
Camp Medium Uncertainty,834,720492668,101213,2727,262380.1318302853,0.016627493216519344
Camp Medium Uncertainty,835,2122511396,82423,1743,211586.2855539443,0.02082215918060085
Camp Medium Uncertainty,836,1125212453,87515,2399,219731.42407468427,0.020499842756874918
Camp Medium Uncertainty,837,1797014995,95687,2774,236103.90457726945,0.019413282462747858
Camp Medium Uncertainty,838,2093391435,88517,2141,219332.89593726041,0.020809972883630935
Camp Medium Uncertainty,839,3471937803,79601,1656,198768.94357209926,0.022786301426088146
Camp Medium Uncertainty,840,1662558844,94089,2068,234601.92406192998,0.019334283705425094
Camp Medium Uncertainty,841,642136691,90508,2436,232076.04527714316,0.019005474252734335
Camp Medium Uncertainty,842,1081949822,89893,2667,223174.87645259994,0.02041209786134806
Camp Medium Uncertainty,843,1154139270,94673,2438,230879.06042904477,0.020086738234187093
Camp Medium Uncertainty,844,2639347163,95070,2648,245474.41323003278,0.01784363809137233
Camp Medium Uncertainty,845,1205405312,86984,1777,212670.03230437514,0.021750996294316923
Camp Medium Uncertainty,846,2440961563,97969,2651,246525.66214684315,0.018231264028677654
Camp Medium Uncertainty,847,2514761169,88663,2044,236952.58423370976,0.01785960693306655
Camp Medium Uncertainty,848,881731370,93351,2578,235258.02579248272,0.01907578643324428
Camp Medium Uncertainty,849,1460511344,93957,2337,247015.0734018125,0.017415446106750436
Camp Medium Uncertainty,850,1253145400,85703,1917,218146.5712609418,0.02036815143876045
Camp Medium Uncertainty,851,3934779206,95773,2833,237903.90457726948,0.01913781381332684
Camp Medium Uncertainty,852,3964561253,90423,2194,226328.25740376615,0.019964283386986494
Camp Medium Uncertainty,853,2970116656,85794,2017,227455.6794778787,0.018754941726021386
Camp Medium Uncertainty,854,1471784992,89336,1966,229495.31367861392,0.01918364960685989
Camp Medium Uncertainty,855,1118549561,95173,2349,239704.78769481517,0.018733232179513844
Camp Medium Uncertainty,856,2204116163,91731,2360,221111.27255566785,0.02122006614416302
Camp Medium Uncertainty,857,1286699369,94315,3024,240971.5495971477,0.018369680452007882
Camp Medium Uncertainty,858,1959572400,93540,2511,227284.2076153024,0.020479116549560233
Camp Medium Uncertainty,859,1933749899,90521,2401,223579.8006930916,0.020480312881376455
Camp Medium Uncertainty,860,2760432984,91625,2391,235101.9954886793,0.0187479475761894
Camp Medium Uncertainty,861,247220559,87549,2190,220814.43922658596,0.020307133581827966
Camp Medium Uncertainty,862,74827579,91827,2787,233608.02579248263,0.01903037082810046
Camp Medium Uncertainty,863,3854801086,90263,2296,231745.6794778785,0.019008105984897324
Camp Medium Uncertainty,864,4062289879,89126,2389,221101.86130069825,0.02061920858216164
Camp Medium Uncertainty,865,3813099361,96463,2714,245864.77902929735,0.018047643338728016
Camp Medium Uncertainty,866,215577212,96235,2865,243078.31149948022,0.018420143204956968
Camp Medium Uncertainty,867,3120774682,89603,1845,210773.6362013073,0.022810896194817833
Camp Medium Uncertainty,868,1553550761,91749,2633,230322.21843444515,0.019560594181819914
Camp Medium Uncertainty,869,3672694508,89445,1952,231189.87211984102,0.018926522803778087
Camp Medium Uncertainty,870,1804629962,91816,2523,224867.15134045458,0.02053613476635925
Camp Medium Uncertainty,871,821901364,92411,2148,227321.63835493242,0.020225277472704046
Camp Medium Uncertainty,872,204345448,90474,2400,222718.8461487967,0.020628242543438917
Camp Medium Uncertainty,873,3995564897,90660,2497,225375.0193060987,0.020186291217820788
Camp Medium Uncertainty,874,1372984571,97274,2717,242515.59072009375,0.018705521526936053
Camp Medium Uncertainty,875,4273587221,91802,2217,228986.04527714316,0.019800970785889584
Camp Medium Uncertainty,876,1288107432,98142,2464,240868.24007273072,0.0191314637259259
Camp Medium Uncertainty,877,145619246,91026,2630,225538.6946297802,0.0202383781893169
Camp Medium Uncertainty,878,1307663907,91271,2368,224138.62320303082,0.020547159041032225
Camp Medium Uncertainty,879,3729184618,82956,1888,202513.27906756036,0.022876688827636996
Camp Medium Uncertainty,880,3835596957,90196,2048,225691.34398241717,0.020026720924220393
Camp Medium Uncertainty,881,3597639706,96948,2836,242895.29634757855,0.018584591437710005
Camp Medium Uncertainty,882,556146183,92397,2164,233804.8677870822,0.019116269574112898
Camp Medium Uncertainty,883,4047906285,87738,2342,221424.2162808201,0.020239038263011648
Camp Medium Uncertainty,884,1374257322,93793,2325,232843.98466953658,0.019565581280940682
Camp Medium Uncertainty,885,2795699891,88327,2033,223989.65783959298,0.01991085551109196
Camp Medium Uncertainty,886,742583354,85131,2149,219619.22061357895,0.019961786963887965
Camp Medium Uncertainty,887,2496527508,89958,2310,228095.60805112915,0.019555022441221103
Camp Medium Uncertainty,888,763222635,84869,1993,220879.58641284352,0.019673892659972173
Camp Medium Uncertainty,889,1685194052,91827,2466,230310.30934585503,0.019579248218077477
Camp Medium Uncertainty,890,3795192435,87897,2034,225117.44571296975,0.019615894682431752
Camp Medium Uncertainty,891,2186791698,94351,2512,243800.0777345714,0.01795275902230207
Camp Medium Uncertainty,892,2028703034,91694,2505,221514.58208008474,0.02113433809112532
Camp Medium Uncertainty,893,1910218265,87462,1766,214832.1643387313,0.021432516662805965
Camp Medium Uncertainty,894,2359606304,79587,1394,189330.27258117666,0.025110443750305824
Camp Medium Uncertainty,895,497490851,94483,2437,235272.58423370973,0.019304715350105698
Camp Medium Uncertainty,896,1563716132,96961,2225,233524.573414567,0.02010871340816968
Camp Medium Uncertainty,897,1457231658,87205,2006,230020.23791910565,0.01864067622947162
Camp Medium Uncertainty,898,2274889375,86676,1973,229868.8374832791,0.01855201280659809
Camp Medium Uncertainty,899,2953937849,83186,1638,203027.02581799147,0.022824165617074833
Camp Medium Uncertainty,900,234065912,92996,2497,240412.2097689274,0.018197159495930208
Camp Medium Uncertainty,901,2521555055,94693,2776,239286.4024108901,0.01870398772074945
Camp Medium Uncertainty,902,2174793197,88929,2150,239729.64050855755,0.01750057483093465
Camp Medium Uncertainty,903,3979257106,97532,2742,243379.5604162905,0.018622213383676187
Camp Medium Uncertainty,904,2694763383,98058,2885,240901.62102389697,0.019109791991061748
Camp Medium Uncertainty,905,3773653604,90283,1899,222409.06909456247,0.020642075896697715
